Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
poulsard2;0;1;1;F4;0;32.04592595;-21.98668144;124.24;0.0
poulsard2;0;1;1;F5;0;28.68305084;-22.72123641;129.72;0.0
poulsard2;0;1;1;1;23;18.85626523;-14.94298568;141.31;1.12645322
poulsard2;0;1;1;p;0;24.0302609;-7.042013035;139.65;0.227173591
poulsard2;0;1;1;F1;0;19.50893146;-1.594134542;137.88;0.0
poulsard2;0;1;1;F2;0;21.57850773;0.409899901;132.15;0.0
poulsard2;0;1;1;F3;0;26.65043219;-4.89746124;128.59;0.0
poulsard2;0;1;1;F4;0;33.44231167;-7.570974488;136.19;0.0
poulsard2;0;1;1;F5;0;29.43441365;-9.907136602;140.05;0.0
poulsard2;0;1;1;1;24;20.43083512;-13.98047353;150.0;1.102079734
poulsard2;0;1;1;p;0;19.13335888;-7.735807379;147.46;0.191333794
poulsard2;0;1;1;F1;0;12.57500175;-3.486518986;150.9;0.0
poulsard2;0;1;1;F2;0;13.4029619;1.766421333;146.04;0.0
poulsard2;0;1;1;F3;0;18.12788389;-6.173655;138.86;0.0
poulsard2;0;1;1;F4;0;22.66676305;-1.905742634;140.42;0.0
poulsard2;0;1;1;F5;0;25.50172045;-3.902744524;146.77;0.0
poulsard2;0;1;1;1;25;18.28160513;-17.25512015;154.59;1.069370747
poulsard2;0;1;1;p;0;24.0213562;-26.00050508;153.63;0.198923899
poulsard2;0;1;1;F1;0;30.46536494;-22.39695804;151.54;0.0
poulsard2;0;1;1;F2;0;31.93491017;-28.06119998;148.1;0.0
poulsard2;0;1;1;F3;0;28.02811922;-33.32418244;149.97;0.0
poulsard2;0;1;1;F4;0;27.04602831;-35.38631664;154.18;0.0
poulsard2;0;1;1;F5;0;24.19154829;-28.61873629;158.53;0.0
poulsard2;0;1;1;1;26;17.49073603;-14.76042055;162.79;1.030199565
poulsard2;0;1;1;p;0;13.87537992;-2.65446333;164.22;0.223038235
poulsard2;0;1;1;F1;0;21.100342;-0.915376499;161.37;0.0
poulsard2;0;1;1;F2;0;17.94094241;-0.292324123;156.0;0.0
poulsard2;0;1;1;F3;0;11.52429853;0.809120984;153.32;0.0
poulsard2;0;1;1;F4;0;5.25221368;-2.567837943;159.83;0.0
poulsard2;0;1;1;F5;0;7.66640769;-2.368170042;164.53;0.0
poulsard2;0;1;1;1;27;12.28739324;-14.28122979;169.88;1.023583225
poulsard2;0;1;1;p;0;18.69664888;-20.99430972;170.94;0.192114201
poulsard2;0;1;1;F1;0;24.76095211;-22.58397206;169.02;0.0
poulsard2;0;1;1;F2;0;21.07862897;-24.91913722;164.07;0.0
poulsard2;0;1;1;F3;0;18.85918125;-27.12942042;161.83;0.0
poulsard2;0;1;1;F4;0;15.59042514;-29.9129853;165.69;0.0
poulsard2;0;1;1;F5;0;15.86297633;-29.64800257;172.33;0.0
poulsard2;0;1;1;1;28;9.56822813;-6.967124163;176.39;1.002143302
poulsard2;0;1;1;p;0;14.18041652;-0.359740542;176.18;0.224766082
poulsard2;0;1;1;F1;0;12.37958612;5.162198418;179.1;0.0
poulsard2;0;1;1;F2;0;14.08285495;9.834850266;174.79;0.0
poulsard2;0;1;1;F3;0;17.15938293;6.985942482;168.83;0.0
poulsard2;0;1;1;F4;0;20.05640921;1.971698896;168.4;0.0
poulsard2;0;1;1;F5;0;20.18128181;-0.892390284;173.46;0.0
