time;Tac;hs;u;Rg;Tsoil;
2019-10-06 05:00;14.77;55.79;0.482;0;17.77;
2019-10-06 06:00;13.89;60.27;0.309;0;16.89;
2019-10-06 07:00;14.31;61.02;0.414;0;17.31;
2019-10-06 08:00;13.97;62.99;0.057;1.15;16.97;
2019-10-06 09:00;16.4;57.08;0.341;91.41666667;19.4;
2019-10-06 10:00;18.21;49.34;1.266;219.7222222;28.21;
2019-10-06 11:00;20.16;44.3;2.292;351.6666667;35.16;
2019-10-06 12:00;21.76;43.68;2.614;455.8333333;41.76;
2019-10-06 13:00;21.76;40.56;2.4;353.6111111;41.76;
2019-10-06 14:00;21.48;41.5;2.731;393.6111111;41.48;
2019-10-06 15:00;22.16;40.76;2.479;365.8333333;42.16;
2019-10-06 16:00;22.56;38.05;2.33;378.6111111;42.56;
2019-10-06 17:00;21.95;39.94;2.627;259.7222222;36.95;
2019-10-06 18:00;21.55;42.59;1.776;114.8888889;27.55;
2019-10-06 19:00;20;45.38;1.707;14.54166667;25;
2019-10-06 20:00;18.8;52.43;1.98;0;22.8;
2019-10-06 21:00;18.46;55.55;2.596;0;21.46;
2019-10-06 22:00;17.99;46.54;2.699;0;20.99;
2019-10-06 23:00;17.39;43.02;3.399;0;20.39;
2019-10-07 00:00;16.65;45.47;2.741;0;19.65;
2019-10-07 01:00;17.53;48.38;2.45;0;20.53;
2019-10-07 02:00;16.24;44.52;2.199;0;19.24;
2019-10-07 03:00;16.11;43.51;2.215;0;19.11;
2019-10-07 04:00;15.3;46.83;2.226;0;18.3;
2019-10-07 05:00;14.57;50.43;1.799;0;17.57;
2019-10-07 06:00;14.09;48.4;1.381;0;17.09;
2019-10-07 07:00;13.28;46.5;0.589;0;16.28;
2019-10-07 08:00;13.16;44.14;0.658;0;16.16;
2019-10-07 09:00;16.07;38.65;1.018;89.77777778;19.07;
2019-10-07 10:00;17.95;34.16;1.561;278.8888889;27.95;
2019-10-07 11:00;18.82;29.27;1.544;418.3333333;33.82;
2019-10-07 12:00;20.09;30.21;1.47;496.9444444;40.09;
2019-10-07 13:00;21.21;28.17;1.775;691.3888889;41.21;
2019-10-07 14:00;22.14;25.99;2.253;648.8888889;42.14;
2019-10-07 15:00;23.22;23.15;1.937;656.6666667;43.22;
2019-10-07 16:00;23.82;24.91;1.782;564.1666667;43.82;
2019-10-07 17:00;23.47;23.68;1.353;423.6111111;38.47;
2019-10-07 18:00;23.28;25.04;1.32;249.1666667;29.28;
2019-10-07 19:00;21.26;32.76;0.677;71.44444444;26.26;
2019-10-07 20:00;18.79;40.44;0.255;0;22.79;
2019-10-07 21:00;16.11;47.3;0;0;19.11;
2019-10-07 22:00;14.7;47.25;0;0;17.7;
2019-10-07 23:00;13.89;50.57;0;0;16.89;
2019-10-08 00:00;12.82;55.13;0;0;15.82;
2019-10-08 01:00;13.03;55.13;0.101;0;16.03;
2019-10-08 02:00;11.4;62.25;0;0;14.4;
2019-10-08 03:00;10.79;64.02;0.008;0;13.79;
2019-10-08 04:00;10.33;68.03;0;0;13.33;
2019-10-08 05:00;10.13;67.63;0;0;13.13;
2019-10-08 06:00;10.4;67.22;0.004;0;13.4;
2019-10-08 07:00;10.13;68.98;0;0;13.13;
2019-10-08 08:00;9.99;68.17;0;0.641666667;12.99;
2019-10-08 09:00;12.7;59.89;0;85.88888889;15.7;
2019-10-08 10:00;17.69;47.46;0.022;258.0555556;27.69;
2019-10-08 11:00;19.7;35.51;0.057;418.8888889;34.7;
2019-10-08 12:00;20.69;34.68;0.408;452.2222222;40.69;
2019-10-08 13:00;22.08;31.95;0.44;619.7222222;42.08;
2019-10-08 14:00;22.67;31.47;0.721;642.5;42.67;
2019-10-08 15:00;22.46;30.65;1.46;618.0555556;42.46;
2019-10-08 16:00;22.66;31.94;1.336;533.3333333;42.66;
2019-10-08 17:00;22.05;33.16;1.661;398.0555556;37.05;
2019-10-08 18:00;20.51;38.78;1.105;189.1388889;26.51;
2019-10-08 19:00;19.38;42.86;0.374;64.33333333;24.38;
2019-10-08 20:00;16.29;47.28;0;0;20.29;
2019-10-08 21:00;16.38;54.69;0;0;19.38;
2019-10-08 22:00;15.04;60.73;0;0;18.04;
2019-10-08 23:00;14.57;61.82;0;0;17.57;
2019-10-09 00:00;13.75;63.24;0;0;16.75;
2019-10-09 01:00;12.89;64.21;0;0;15.89;
2019-10-09 02:00;13.16;65.5;0;0;16.16;
2019-10-09 03:00;12.14;63.81;0;0;15.14;
2019-10-09 04:00;11.94;64.21;0;0;14.94;
2019-10-09 05:00;11.47;68.21;0;0;14.47;
2019-10-09 06:00;11.6;67.06;0;0;14.6;
2019-10-09 07:00;12.01;64.49;0;0;15.01;
2019-10-09 08:00;11.87;67.81;0;0.375;14.87;
2019-10-09 09:00;13.43;62.52;0.014;31.13888889;16.43;
2019-10-09 10:00;14.84;59.79;0.035;100;24.84;
2019-10-09 11:00;17.4;57.19;0.052;234.1666667;32.4;
2019-10-09 12:00;18.8;61.17;0.111;212.2222222;38.8;
2019-10-09 13:00;22.71;43.88;0.494;472.2222222;42.71;
2019-10-09 14:00;21.6;43.53;2.131;338.0555556;41.6;
2019-10-09 15:00;21.61;41.71;2.052;299.1666667;41.61;
2019-10-09 16:00;22.42;39;1.856;255.5555556;42.42;
2019-10-09 17:00;22.9;36.43;2.054;263.6111111;37.9;
2019-10-09 18:00;22.28;36.96;1.818;227.5;28.28;
2019-10-09 19:00;20.6;39.88;1.574;63.13888889;25.6;
2019-10-09 20:00;18.86;50.6;1.512;0;22.86;
2019-10-09 21:00;17.39;57.32;1.05;0;20.39;
2019-10-09 22:00;16.11;56.11;0.928;0;19.11;
2019-10-09 23:00;15.92;58.15;1.182;0;18.92;
2019-10-10 00:00;15.92;55.17;1.987;0;18.92;
2019-10-10 01:00;15.17;55.44;1.605;0;18.17;
2019-10-10 02:00;15.65;57.89;1.157;0;18.65;
2019-10-10 03:00;14.77;55.38;1.366;0;17.77;
2019-10-10 04:00;14.63;56.06;1.429;0;17.63;
2019-10-10 05:00;14.57;55.58;1.195;0;17.57;
2019-10-10 06:00;13.82;60.19;1.105;0;16.82;
2019-10-10 07:00;13.21;60.94;0.554;0;16.21;
2019-10-10 08:00;13.23;60.69;0.614;0;16.23;
2019-10-10 09:00;14.99;54.18;0.358;65.05555556;17.99;
2019-10-10 10:00;17.21;44.06;1.575;253.0555556;27.21;
2019-10-10 11:00;19.29;43.16;2.024;425.8333333;34.29;
2019-10-10 12:00;20.96;38.95;2.378;465.8333333;40.96;
2019-10-10 13:00;21.82;36.16;2.601;650.8333333;41.82;
2019-10-10 14:00;22.55;35.67;2.75;597.2222222;42.55;
2019-10-10 15:00;23.42;32.62;1.849;614.7222222;43.42;
2019-10-10 16:00;23.82;30.59;2.092;534.7222222;43.82;
2019-10-10 17:00;24.15;29.23;1.245;400.2777778;39.15;
2019-10-10 18:00;23.95;29.57;0.939;226.3888889;29.95;
2019-10-10 19:00;21.53;33.64;0.85;57.61111111;26.53;
2019-10-10 20:00;18.93;44.16;0.023;0;22.93;
2019-10-10 21:00;17.05;43.16;0.001;0;20.05;
2019-10-10 22:00;15.71;47.85;0;0;18.71;
2019-10-10 23:00;15.24;50.16;0;0;18.24;
2019-10-11 00:00;13.29;58.71;0.021;0;16.29;
2019-10-11 01:00;12.75;63.74;0.177;0;15.75;
2019-10-11 02:00;12.28;64.21;0.01;0;15.28;
2019-10-11 03:00;11.67;66.93;0.053;0;14.67;
2019-10-11 04:00;10.72;69.78;0.052;0;13.72;
2019-10-11 05:00;10.19;73.7;0;0;13.19;
2019-10-11 06:00;9.79;72.2;0;0;12.79;
2019-10-11 07:00;9.58;76.2;0;0;12.58;
2019-10-11 08:00;9.58;75.8;0.006;0;12.58;
2019-10-11 09:00;11.89;68.31;0.071;77.77777778;14.89;
2019-10-11 10:00;15.88;48.76;0.055;252.2222222;25.88;
2019-10-11 11:00;18.5;47.86;0.205;417.2222222;33.5;
2019-10-11 12:00;21.17;38.55;0.361;455;41.17;
2019-10-11 13:00;22.22;33.04;0.776;626.3888889;42.22;
2019-10-11 14:00;22.88;29.85;1.086;658.0555556;42.88;
2019-10-11 15:00;20.97;33.29;1.242;443.0555556;40.97;
2019-10-11 16:00;20.04;41.77;1.409;215.2777778;40.04;
2019-10-11 17:00;19.93;45.71;0.98;132.1666667;34.93;
2019-10-11 18:00;18.72;45.85;0.485;83;24.72;
2019-10-11 19:00;18.25;50.4;0.384;18.98055556;23.25;
2019-10-11 20:00;19;58.46;0.083;0;23;
2019-10-11 21:00;18.33;54.81;0.003;0;21.33;
2019-10-11 22:00;18.2;56.17;0;0;21.2;
2019-10-11 23:00;18.33;54.47;0.053;0;21.33;
2019-10-12 00:00;18.4;65.24;0.098;0;21.4;
2019-10-12 01:00;18.27;70.7;0.297;0;21.27;
2019-10-12 02:00;17.99;69.17;0.467;0;20.99;
2019-10-12 03:00;18.13;71.1;0.851;0;21.13;
2019-10-12 04:00;18.06;77.4;1.162;0;21.06;
2019-10-12 05:00;17.32;79.1;0.902;0.241666667;20.32;
2019-10-12 06:00;17.19;80.4;0.942;1.236111111;20.19;
2019-10-12 07:00;16.99;80.7;0.316;1.102777778;19.99;
2019-10-12 08:00;17.73;78.9;0.408;0.463888889;20.73;
2019-10-12 09:00;17.19;77.7;0.765;5.1;20.19;
2019-10-13 12:00;20.03;68.29;2.368;159.8333333;40.03;
2019-10-13 14:00;20.54;67.31;2.432;176.3611111;40.54;
2019-10-13 15:00;20.47;63.58;2.567;345;40.47;
2019-10-13 16:00;21.55;66.9;2.623;117.2777778;41.55;
2019-10-15 11:00;16.66;43.92;2.643;180.7777778;31.66;
2019-10-15 12:00;17.05;42.82;3.489;451.1111111;37.05;
2019-10-15 13:00;18.46;46.13;3.398;617.5;38.46;
2019-10-15 14:00;18.92;44.43;3.118;616.6666667;38.92;
2019-10-15 15:00;18.78;44.22;2.963;43.05555556;38.78;
2019-10-15 16:00;19.93;43.88;2.494;538.6111111;39.93;
2019-10-15 17:00;19.59;40.22;2.752;383.6111111;34.59;
2019-10-15 18:00;18.57;37.04;2.349;217.5;24.57;
2019-10-15 19:00;16.22;43.96;1.679;45;21.22;
2019-10-15 20:00;15.36;46.01;1.606;0;19.36;
2019-10-15 21:00;14.29;52.6;0.855;0;17.29;
2019-10-15 22:00;13.35;59.45;0.096;0;16.35;
2019-10-15 23:00;12.48;64.01;0.189;0;15.48;
2019-10-16 00:00;13.84;57.23;1.251;0;16.84;
2019-10-16 01:00;12.69;63.47;0.231;0;15.69;
2019-10-16 02:00;11.74;69.37;0.071;0;14.74;
2019-10-16 03:00;11.81;64.76;0.423;0;14.81;
2019-10-16 04:00;10.52;73;0;0;13.52;
2019-10-16 05:00;10.33;73;0.007;0;13.33;
2019-10-16 06:00;9.65;78.1;0;0;12.65;
2019-10-16 07:00;9.25;78.5;0.069;0;12.25;
2019-10-16 08:00;9.31;78.5;0.069;0;12.31;
2019-10-16 09:00;10.87;76;0;54.27777778;13.87;
2019-10-16 10:00;14.52;56.56;0.096;217.5;24.52;
2019-10-16 11:00;17.28;53.21;0.49;378.0555556;32.28;
2019-10-16 12:00;18.75;48.45;0.994;414.7222222;38.75;
2019-10-16 13:00;19.46;45.24;1.263;572.5;39.46;
2019-10-16 14:00;20.46;46.45;1.162;546.9444444;40.46;
2019-10-16 15:00;20.86;45.69;0.858;506.9444444;40.86;
2019-10-16 16:00;19.43;45.9;1.327;364.7222222;39.43;
2019-10-16 17:00;19.25;55.25;1.546;257.7777778;34.25;
2019-10-16 18:00;18.98;58.3;1.122;171.5277778;24.98;
2019-10-16 19:00;17.17;62.11;0.352;34.52777778;22.17;
2019-10-16 20:00;16.04;66.07;0.002;0;20.04;
2019-10-16 21:00;15.03;70.4;0.002;0;18.03;
2019-10-16 22:00;14.63;72.5;0.007;0;17.63;
2019-10-16 23:00;14.7;70.2;0.018;0;17.7;
2019-10-17 00:00;13.96;74.9;0.004;0;16.96;
2019-10-17 01:00;13.75;76.1;0.022;0;16.75;
2019-10-17 02:00;13.49;75.7;0.01;0;16.49;
2019-10-17 03:00;13.7;75.9;0.011;0;16.7;
2019-10-17 04:00;14.03;71.5;0.058;0;17.03;
2019-10-17 05:00;13.29;77.6;0.011;0;16.29;
2019-10-17 06:00;13.36;79.4;0.01;0;16.36;
2019-10-17 07:00;14.57;77.8;0.032;0;17.57;
2019-10-17 08:00;15.11;76.9;0.014;0.575;18.11;
2019-10-17 09:00;15.71;75.9;0.096;35.52777778;18.71;
2019-10-17 10:00;17.13;68.51;0.475;136.75;27.13;
2019-10-17 11:00;18.13;71.7;0.649;175.75;33.13;
2019-10-17 12:00;19.47;61.37;1.349;335.5555556;39.47;
2019-10-17 13:00;20.07;63.99;1.124;376.1111111;40.07;
2019-10-17 14:00;20.88;60.81;2.424;314.4444444;40.88;
2019-10-17 15:00;20.33;61.41;2.773;327.5;40.33;
2019-10-17 16:00;20.06;65.55;2.506;168.25;40.06;
2019-10-17 17:00;19.73;68.2;2.109;113.7222222;34.73;
2019-10-17 18:00;19.13;70.9;2.023;67.5;25.13;
2019-10-17 19:00;19.07;70.5;1.708;8.277777778;24.07;
2019-10-17 20:00;19;74.3;1.701;0;23;
2019-10-17 21:00;18.94;71.3;1.28;0;21.94;
2019-10-17 22:00;18.6;77.7;1.358;0;21.6;
2019-10-17 23:00;18.67;77.7;0.952;0;21.67;
2019-10-18 00:00;18.54;78;1.079;0;21.54;
2019-10-18 01:00;18.27;78.5;0.547;0;21.27;
2019-10-18 02:00;17.93;78.7;0.216;0;20.93;
2019-10-18 03:00;18.27;80.3;0.182;0;21.27;
2019-10-18 04:00;18.47;82;0.166;0;21.47;
2019-10-18 05:00;18.81;78.5;0.391;0.727777778;21.81;
2019-10-18 06:00;18;82.1;0.051;0.177777778;21;
2019-10-18 07:00;18.48;78.7;0.005;0;21.48;
2019-10-18 08:00;18.28;84.7;0.059;0.308333333;21.28;
2019-10-18 09:00;18.82;79.1;0.027;24.77777778;21.82;
2019-10-18 10:00;18.88;79.4;0.09;41.44444444;28.88;
2019-10-18 11:00;18.33;81.4;0.044;66.88888889;33.33;
2019-10-18 12:00;19.2;79.7;0.237;168.6666667;39.2;
2019-10-18 13:00;20.27;74;0.544;279.4444444;40.27;
2019-10-18 14:00;20.2;71.2;0.512;182.2222222;40.2;
2019-10-18 15:00;21.96;67.78;0.422;288.3333333;41.96;
2019-10-18 16:00;21.95;62.15;0.649;301.1111111;41.95;
2019-10-18 17:00;20.33;61.48;0.526;138.7222222;35.33;
2019-10-18 18:00;19.06;73.3;0.879;58.88888889;25.06;
2019-10-18 19:00;18.73;77.1;0.363;17.01666667;23.73;
2019-10-18 20:00;17.39;77.9;0;0;21.39;
2019-10-18 21:00;17.53;79.1;0;0;20.53;
2019-10-18 22:00;17.53;79.8;0;0;20.53;
2019-10-18 23:00;17.73;81.7;0.047;0;20.73;
2019-10-19 00:00;17.8;78.3;0;0;20.8;
2019-10-19 01:00;17.67;78.3;0;0;20.67;
2019-10-19 02:00;16.99;81;0.002;0;19.99;
2019-10-19 03:00;17.6;79.6;0.001;0;20.6;
2019-10-19 04:00;16.85;82.1;0.009;0;19.85;
2019-10-19 05:00;17.06;80.6;0.002;0;20.06;
2019-10-19 06:00;17.53;82.6;0.015;0;20.53;
2019-10-19 07:00;18.41;82.9;0.007;0;21.41;
2019-10-19 08:00;18.4;81.3;0.225;0;21.4;
2019-10-19 09:00;19.15;84.3;0.219;31.22222222;22.15;
2019-10-19 10:00;20.02;78.2;0.507;74.55555556;30.02;
2019-10-19 11:00;19.95;83;1.401;55.91666667;34.95;
2019-10-19 12:00;19.54;79.9;1.594;92.63888889;39.54;
2019-10-19 13:00;20.62;76.7;1.451;109.6388889;40.62;
2019-10-19 14:00;20.14;69.69;1.796;215;40.14;
2019-10-19 15:00;20.54;69.28;1.165;190.3333333;40.54;
2019-10-19 16:00;20.61;75.2;1.304;105.2222222;40.61;
2019-10-19 17:00;20.28;76.6;1.945;53.69444444;35.28;
2019-10-19 18:00;20.14;75.8;3.16;89.38888889;26.14;
2019-10-19 19:00;20.22;71.4;2.348;24.58333333;25.22;
2019-10-19 20:00;20.08;75.8;2.062;0;24.08;
2019-10-19 21:00;19.95;76.8;2.264;0;22.95;
2019-10-19 22:00;19.88;74.6;2.692;0;22.88;
2019-10-19 23:00;19.47;77.4;2.251;0;22.47;
2019-10-20 00:00;19.68;77.7;2.544;0;22.68;
2019-10-20 01:00;19.34;78.5;2.824;0;22.34;
2019-10-20 02:00;19.14;78.8;2.682;0;22.14;
2019-10-20 03:00;19.41;81.2;2.88;0;22.41;
2019-10-20 04:00;19.47;82.4;3.36;0;22.47;
2019-10-20 05:00;19.61;82.4;2.805;0;22.61;
2019-10-20 06:00;19.27;79.3;2.15;0;22.27;
2019-10-20 07:00;19.54;82.6;2.664;0;22.54;
2019-10-20 08:00;19.27;80.9;2.597;0.219444444;22.27;
2019-10-20 09:00;19.27;80.8;3.035;5.386111111;22.27;
2019-10-20 10:00;20.02;77.2;3.398;20.72222222;30.02;
2019-10-20 11:00;19.75;79.2;3.605;54.41666667;34.75;
2019-10-20 12:00;20.49;69.16;3.902;122.9444444;40.49;
2019-10-20 13:00;20.14;74.7;3.849;95.58333333;40.14;
2019-10-20 14:00;20.62;69.76;3.757;134.1111111;40.62;
2019-10-20 15:00;20.95;70.5;3.665;162.9444444;40.95;
2019-10-20 16:00;21.62;75.2;3.425;320.2777778;41.62;
2019-10-20 17:00;21.22;70.6;3.719;230;36.22;
2019-10-20 18:00;20.74;75.2;4.176;122.8611111;26.74;
2019-10-20 19:00;20.34;77.1;3.427;19.44166667;25.34;
2019-10-20 20:00;19.74;71.4;2.84;0;23.74;
2019-10-20 21:00;20.36;73.5;2.214;0;23.36;
2019-10-20 22:00;19.47;74;2.711;0;22.47;
2019-10-20 23:00;19.34;66.18;2.58;0.022222222;22.34;
2019-10-21 00:00;19.62;67.61;1.72;0;22.62;
2019-10-21 01:00;17.66;61.59;0.429;0;20.66;
2019-10-21 02:00;15.84;71.1;0.329;0;18.84;
2019-10-21 03:00;14.9;76.2;0.011;0;17.9;
2019-10-21 04:00;14.3;77.3;0.001;0;17.3;
2019-10-21 05:00;14.02;69.62;0.013;0;17.02;
2019-10-21 06:00;13.01;74.1;0;0;16.01;
2019-10-21 07:00;13.9;74.5;0.005;0;16.9;
2019-10-21 08:00;13.16;71.9;0;0;16.16;
2019-10-21 09:00;14.04;75.8;0.005;6.783333333;17.04;
2019-10-21 10:00;13.89;68.81;0.012;33.30555556;23.89;
2019-10-21 11:00;14.7;68.67;0.004;91.33333333;29.7;
2019-10-21 12:00;15.98;60.86;0.079;126.6111111;35.98;
2019-10-21 13:00;16.78;59.7;0.003;133.25;36.78;
2019-10-21 14:00;16.71;66.6;0.062;104.1666667;36.71;
2019-10-21 15:00;16.78;68.23;0.059;137.25;36.78;
2019-10-21 16:00;16.71;69.72;0.05;58.36111111;36.71;
2019-10-21 17:00;16.51;74.6;0;61.72222222;31.51;
2019-10-21 18:00;16.45;76.1;0.022;46.25;22.45;
2019-10-21 19:00;15.9;76.7;0.123;3.975;20.9;
2019-10-21 20:00;15.77;77.9;0;0;19.77;
2019-10-21 21:00;15.71;79;0;0;18.71;
2019-10-21 22:00;15.64;81.7;0.015;0;18.64;
2019-10-21 23:00;15.85;79.1;0.002;0;18.85;
2019-10-22 00:00;14.9;81.8;0;0;17.9;
2019-10-22 01:00;15.17;83.6;0;0;18.17;
2019-10-22 02:00;15.24;84.7;0;0;18.24;
2019-10-22 03:00;14.9;83.8;0.007;0;17.9;
2019-10-22 04:00;15.31;86.5;0.006;0;18.31;
2019-10-22 05:00;14.57;83.5;0.027;0;17.57;
2019-10-22 06:00;15.04;84.5;0.006;0;18.04;
2019-10-22 07:00;15.11;86.2;0.028;0;18.11;
2019-10-22 08:00;14.7;84.1;0.088;0;17.7;
2019-10-22 09:00;14.97;86.6;0.257;8.613888889;17.97;
2019-10-22 10:00;15.18;81.2;0.293;24.69444444;25.18;
2019-10-22 11:00;14.77;83;0.217;47.94444444;29.77;
2019-10-22 12:00;14.57;82.7;0.25;22.77777778;34.57;
2019-10-22 13:00;15.31;81.3;0.603;8.127777778;35.31;
2019-10-22 14:00;15.85;81;1.768;4.55;35.85;
2019-10-22 15:00;15.65;85;1.117;10.77777778;35.65;
2019-10-22 16:00;16.25;81;0.08;45.75;36.25;
2019-10-22 17:00;16.66;80.9;0.225;79.41666667;31.66;
2019-10-22 18:00;16.93;80.5;0.319;36.41666667;22.93;
2019-10-22 19:00;16.51;85.1;0.259;4.35;21.51;
2019-10-22 20:00;16.11;83.6;0.544;0;20.11;
2019-10-22 21:00;16.05;80.7;0.029;0;19.05;
2019-10-22 22:00;15.98;84;0.073;0;18.98;
2019-10-22 23:00;15.71;82;0.295;0;18.71;
2019-10-23 00:00;15.03;81.2;0.405;0;18.03;
2019-10-23 01:00;15.04;81.1;0.615;0;18.04;
2019-10-23 02:00;15.04;79.1;0.291;0;18.04;
2019-10-23 03:00;15.65;74.2;0.557;0;18.65;
2019-10-23 04:00;16.33;66.5;1.421;0.727777778;19.33;
2019-10-23 05:00;15.57;71.7;0.486;0.552777778;18.57;
2019-10-23 06:00;15.04;76.7;0.47;0.263888889;18.04;
2019-10-23 07:00;14.91;78.2;0.809;0.2;17.91;
2019-10-23 08:00;15.85;75.5;0.548;1.480555556;18.85;
2019-10-23 09:00;17.48;77.1;0.815;2.097222222;20.48;
2019-10-23 10:00;15.85;78.7;0.243;11.925;25.85;
2019-10-23 11:00;16.86;73.1;0.657;8.347222222;31.86;
2019-10-23 12:00;18.22;66.76;1.299;6.116666667;38.22;
2019-10-23 13:00;14.63;81.2;2.576;2.627777778;34.63;
2019-10-23 14:00;14.57;81.1;1.059;5.611111111;34.57;
2019-10-23 15:00;14.3;86;0.482;12.9;34.3;
2019-10-23 16:00;14.7;80.9;0.289;27.13888889;34.7;
2019-10-23 17:00;15.11;80.9;0.386;15.77222222;30.11;
2019-10-23 18:00;14.7;85;0.495;40.30555556;20.7;
2019-10-23 19:00;15.11;84.5;0.768;4.375;20.11;
2019-10-23 20:00;14.84;84;0.891;0.022222222;18.84;
2019-10-23 21:00;14.84;84.4;0.366;0;17.84;
2019-10-23 22:00;15.18;86;0.1;0;18.18;
2019-10-23 23:00;14.84;84.3;0.154;0;17.84;
2019-10-24 00:00;15.31;81.5;0.168;0;18.31;
2019-10-24 01:00;14.63;84.3;0.023;0;17.63;
2019-10-24 02:00;15.18;86.4;0.034;0;18.18;
2019-10-24 03:00;15.45;84.1;0.561;0;18.45;
2019-10-24 04:00;15.99;81.7;0.083;0;18.99;
2019-10-24 05:00;14.97;81.7;0.002;0;17.97;
2019-10-24 06:00;13.75;81.8;0.003;0;16.75;
2019-10-24 07:00;12.82;86.9;0.002;0;15.82;
2019-10-24 08:00;13.03;82.8;0;0;16.03;
2019-10-24 09:00;12.48;86.7;0;11.88888889;15.48;
2019-10-24 10:00;13.77;86.8;0;81.77777778;23.77;
2019-10-24 11:00;15.52;82;0.001;156.9444444;30.52;
2019-10-24 12:00;16.66;82.1;0.063;391.1111111;36.66;
2019-10-24 13:00;18.32;56.43;0.209;533.3333333;38.32;
2019-10-24 14:00;20.26;50.72;0.426;519.1666667;40.26;
2019-10-24 15:00;20.52;51.72;0.241;468.8888889;40.52;
2019-10-24 16:00;18.96;50.5;1.121;436.6666667;38.96;
2019-10-24 17:00;18.71;52.41;0.946;167.9444444;33.71;
2019-10-24 18:00;18.72;41.51;1.004;147.1944444;24.72;
2019-10-24 19:00;17.58;52.57;1.234;20.88888889;22.58;
2019-10-24 20:00;16.25;50.62;1.024;0;20.25;
2019-10-24 21:00;14.97;58.63;0.553;0;17.97;
2019-10-24 22:00;14.7;61.07;1.125;0;17.7;
2019-10-24 23:00;15.58;54.16;1.716;0;18.58;
2019-10-25 00:00;15.04;57.48;1.306;0;18.04;
2019-10-25 01:00;14.97;59.52;1.164;0;17.97;
2019-10-25 02:00;14.09;67.18;1.157;0;17.09;
2019-10-25 03:00;14.5;64.19;1.661;0;17.5;
2019-10-25 04:00;14.09;65.21;1.038;0;17.09;
2019-10-25 05:00;14.43;61.35;0.807;0;17.43;
2019-10-25 06:00;14.02;59.72;0.857;0;17.02;
2019-10-25 07:00;13.63;58.58;0.494;0;16.63;
2019-10-25 08:00;13.7;58.78;0.738;0;16.7;
2019-10-25 09:00;13.03;61.57;0.502;13.21111111;16.03;
2019-10-25 10:00;15.93;50.44;0.93;169.8611111;25.93;
2019-10-25 11:00;19.3;46.7;1.116;300.8333333;34.3;
2019-10-25 12:00;21.65;39.29;0.609;454.7222222;41.65;
2019-10-25 13:00;22.7;39.07;0.675;554.4444444;42.7;
2019-10-25 14:00;23.56;34.66;0.479;573.0555556;43.56;
2019-10-25 15:00;24.09;31.06;0.517;535.8333333;44.09;
2019-10-25 16:00;24.63;32.21;0.367;442.5;44.63;
2019-10-25 17:00;23.54;35.53;0.318;304.4444444;38.54;
2019-10-25 18:00;22.81;39.8;0.067;142.6944444;28.81;
2019-10-25 19:00;18.5;59.92;0.012;15.28333333;23.5;
2019-10-25 20:00;15.56;67.01;0;0;19.56;
2019-10-25 21:00;14.43;71.4;0.001;0;17.43;
2019-10-25 22:00;13.83;71.7;0;0;16.83;
2019-10-25 23:00;13.36;72;0;0;16.36;
2019-10-26 00:00;12.69;77.1;0;0;15.69;
2019-10-26 01:00;12.14;78.5;0;0;15.14;
2019-10-26 02:00;11.67;78;0;0;14.67;
2019-10-26 03:00;11.27;79;0;0;14.27;
2019-10-26 04:00;11.13;78.5;0;0;14.13;
2019-10-26 05:00;10.8;78.7;0;0;13.8;
2019-10-26 06:00;10.6;79;0;0;13.6;
2019-10-26 07:00;10.33;79.4;0;0;13.33;
2019-10-26 08:00;10.06;79.8;0;0;13.06;
2019-10-26 09:00;11.28;82.3;0;22.36111111;14.28;
2019-10-26 10:00;14.45;65.98;0;151.3611111;24.45;
2019-10-26 11:00;18.5;51.38;0.031;275.2777778;33.5;
2019-10-26 12:00;21.93;48.24;0.052;423.8888889;41.93;
2019-10-26 13:00;21.41;43;0.408;515.5555556;41.41;
2019-10-26 14:00;23.36;45.08;0.691;539.4444444;43.36;
2019-10-26 15:00;23.01;45.21;1.171;506.9444444;43.01;
2019-10-26 16:00;22.33;48.26;2.016;421.1111111;42.33;
2019-10-26 17:00;21.6;51.17;1.755;284.7222222;36.6;
2019-10-26 18:00;19.98;50.71;0.811;127.6111111;25.98;
2019-10-26 19:00;17.64;61.43;0;13.61111111;22.64;
2019-10-26 20:00;16.04;69.66;0;0;20.04;
2019-10-26 21:00;14.97;75.9;0;0;17.97;
2019-10-26 22:00;14.23;77.6;0;0;17.23;
2019-10-26 23:00;13.49;78.9;0;0;16.49;
2019-10-27 00:00;13.03;80.4;0;0;16.03;
2019-10-27 01:00;12.75;81.3;0;0;15.75;
2019-10-27 02:00;12.96;84.1;0.002;0;15.96;
2019-10-27 03:00;12.21;81.4;0;0;15.21;
2019-10-27 04:00;13.03;85.9;0;0;16.03;
2019-10-27 05:00;13.23;81.7;0.001;0;16.23;
2019-10-27 06:00;14.17;78.7;0;0;17.17;
2019-10-27 07:00;13.41;79.5;0.003;0;16.41;
2019-10-27 08:00;13.41;80.3;0;0;16.41;
2019-10-27 09:00;13.89;80.2;0;15.175;16.89;
2019-10-27 10:00;15.31;77.7;0.002;91.19444444;25.31;
2019-10-27 11:00;19.23;63.43;0.005;269.4444444;34.23;
2019-10-27 12:00;20.08;56.63;0.146;400.2777778;40.08;
2019-10-27 13:00;22.16;56.47;0.223;525.8333333;42.16;
2019-10-27 14:00;21.46;49.89;0.061;416.1111111;41.46;
